date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-02-02,3,1,0.0,3.7,1,79,10:00 PM,08:55 AM,07:46 AM,05:25 PM,2,-2,2,-2,24,96,99,3.8,1013,3,4,129,13,Rostov-on-Don
2010-02-03,0,-1,0.0,3.7,1,72,11:18 PM,09:18 AM,07:45 AM,05:26 PM,-1,-7,-0,-7,45,92,95,4.8,1012,0,9,87,30,Rostov-on-Don
2010-02-04,-3,-6,0.0,3.7,1,65,No moonrise,09:41 AM,07:43 AM,05:28 PM,-5,-12,-4,-12,49,100,91,1.1,1018,-3,2,83,34,Rostov-on-Don
2010-02-05,-8,-11,0.0,5.4,1,59,12:35 AM,10:07 AM,07:42 AM,05:29 PM,-11,-18,-8,-18,55,67,85,1.5,1031,-8,3,79,38,Rostov-on-Don
2010-02-06,-8,-14,0.0,8.7,2,52,01:49 AM,10:39 AM,07:41 AM,05:31 PM,-13,-21,-11,-21,43,4,83,0.0,1033,-8,10,71,28,Rostov-on-Don
2010-02-07,-6,-11,0.0,5.4,1,45,02:57 AM,11:18 AM,07:39 AM,05:32 PM,-10,-18,-9,-18,52,64,87,0.2,1028,-6,8,94,35,Rostov-on-Don
2010-02-08,-2,-6,0.0,3.7,1,38,03:59 AM,12:04 PM,07:38 AM,05:34 PM,-6,-12,-4,-12,48,93,91,0.3,1020,-2,7,99,32,Rostov-on-Don
2010-02-09,-2,-4,0.0,3.8,1,31,04:51 AM,12:58 PM,07:36 AM,05:36 PM,-4,-10,-3,-10,48,100,91,1.9,1016,-2,2,96,32,Rostov-on-Don
2010-02-10,-1,-3,2.5,3.8,1,25,05:34 AM,01:58 PM,07:35 AM,05:37 PM,-3,-9,-2,-9,50,100,93,6.7,1022,-1,2,105,33,Rostov-on-Don
2010-02-11,-2,-6,0.1,3.8,1,18,06:08 AM,03:02 PM,07:33 AM,05:39 PM,-6,-13,-4,-13,60,100,89,0.5,1028,-2,6,99,40,Rostov-on-Don
