date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-02-03,-14,-21,0.0,5.8,1,72,No moonrise,10:00 AM,09:03 AM,05:59 PM,-19,-24,-18,-24,14,6,98,0.0,1041,-14,0,85,7,Ufa
2010-02-04,-14,-24,0.0,8.7,1,65,12:27 AM,10:15 AM,09:01 AM,06:01 PM,-19,-25,-19,-25,18,14,98,0.0,1048,-14,1,76,9,Ufa
2010-02-05,-14,-21,0.0,8.2,1,59,01:53 AM,10:33 AM,08:59 AM,06:03 PM,-17,-24,-17,-24,22,45,97,0.0,1045,-14,5,341,12,Ufa
2010-02-06,-14,-23,0.0,6.5,1,52,03:16 AM,10:56 AM,08:57 AM,06:05 PM,-18,-24,-18,-24,16,71,99,0.0,1041,-14,0,237,8,Ufa
2010-02-07,-15,-28,0.0,9.5,1,45,04:32 AM,11:28 AM,08:55 AM,06:07 PM,-21,-27,-21,-27,15,16,98,0.0,1041,-15,3,275,7,Ufa
2010-02-08,-13,-27,0.0,9.6,1,38,05:38 AM,12:10 PM,08:53 AM,06:09 PM,-22,-26,-21,-26,10,10,95,0.0,1043,-13,5,207,5,Ufa
2010-02-09,-16,-26,0.0,9.6,1,31,06:31 AM,01:04 PM,08:51 AM,06:11 PM,-22,-26,-21,-26,12,8,95,0.0,1048,-16,5,175,6,Ufa
2010-02-10,-16,-27,0.0,9.6,1,25,07:10 AM,02:09 PM,08:49 AM,06:13 PM,-24,-26,-23,-26,9,11,95,0.0,1052,-16,6,148,4,Ufa
2010-02-11,-13,-28,0.0,9.7,1,18,07:38 AM,03:20 PM,08:47 AM,06:15 PM,-22,-25,-22,-25,9,21,98,0.0,1053,-13,3,319,5,Ufa
2010-02-12,-11,-25,0.0,9.7,2,11,07:59 AM,04:32 PM,08:45 AM,06:17 PM,-21,-24,-19,-24,12,19,92,0.0,1053,-11,8,277,6,Ufa
2010-02-13,-12,-19,0.0,9.8,1,4,08:14 AM,05:46 PM,08:43 AM,06:19 PM,-16,-22,-15,-22,21,15,91,0.0,1049,-12,9,228,11,Ufa
2010-02-14,-13,-18,0.0,9.8,2,2,08:27 AM,06:58 PM,08:40 AM,06:21 PM,-16,-23,-15,-23,26,14,93,0.0,1043,-13,10,200,13,Ufa
2010-02-15,-6,-14,0.0,6.6,1,9,08:38 AM,08:10 PM,08:38 AM,06:23 PM,-11,-19,-10,-19,42,52,95,0.7,1029,-6,8,188,25,Ufa
2010-02-16,-4,-7,12.0,4.9,1,16,08:48 AM,09:22 PM,08:36 AM,06:25 PM,-6,-12,-5,-12,31,99,97,14.4,1013,-4,2,176,19,Ufa
2010-02-17,-5,-8,11.1,5.0,1,23,08:59 AM,10:35 PM,08:34 AM,06:27 PM,-6,-11,-5,-11,22,100,98,13.1,998,-5,2,236,15,Ufa
2010-02-18,-11,-15,0.7,5.0,1,29,09:10 AM,11:50 PM,08:32 AM,06:30 PM,-12,-20,-12,-20,27,100,97,1.0,1012,-11,5,286,17,Ufa
2010-02-19,-12,-17,0.9,5.0,1,36,09:24 AM,No moonset,08:30 AM,06:32 PM,-14,-22,-14,-22,28,100,97,1.0,1015,-12,7,212,18,Ufa
2010-02-20,-7,-24,4.4,5.0,1,43,09:41 AM,01:07 AM,08:27 AM,06:34 PM,-13,-21,-13,-21,22,91,97,5.2,1012,-7,5,236,14,Ufa
2010-02-21,-19,-30,0.0,10.0,1,50,10:05 AM,02:26 AM,08:25 AM,06:36 PM,-25,-34,-25,-34,23,37,95,0.0,1020,-19,8,64,13,Ufa
2010-02-22,-11,-22,1.0,5.1,1,57,10:41 AM,03:43 AM,08:23 AM,06:38 PM,-16,-23,-16,-23,20,84,97,1.2,1018,-11,7,97,12,Ufa
2010-02-23,-7,-12,2.3,6.7,1,63,11:32 AM,04:52 AM,08:20 AM,06:40 PM,-10,-16,-10,-16,21,89,96,2.7,1017,-7,4,119,13,Ufa
2010-02-24,-7,-15,1.5,8.4,1,70,12:41 PM,05:49 AM,08:18 AM,06:42 PM,-10,-13,-10,-13,11,74,96,1.8,1015,-7,4,99,7,Ufa
2010-02-25,-9,-22,0.0,10.3,1,77,02:07 PM,06:29 AM,08:16 AM,06:44 PM,-16,-18,-16,-18,7,47,98,0.0,1016,-9,2,144,4,Ufa
2010-02-26,-9,-19,0.0,5.2,1,84,03:40 PM,06:59 AM,08:14 AM,06:46 PM,-14,-17,-13,-17,9,93,98,0.0,1021,-9,4,219,5,Ufa
2010-02-27,-9,-26,0.0,5.2,1,90,05:16 PM,07:21 AM,08:11 AM,06:48 PM,-16,-20,-16,-20,16,68,99,0.0,1025,-9,5,196,9,Ufa
2010-02-28,-5,-9,0.7,5.2,1,97,06:50 PM,07:37 AM,08:09 AM,06:50 PM,-7,-12,-7,-12,16,100,98,0.8,1025,-5,5,236,10,Ufa
2010-03-01,-6,-12,0.0,10.0,1,96,08:23 PM,07:52 AM,08:06 AM,06:52 PM,-10,-13,-9,-13,14,73,98,0.0,1029,-6,2,205,8,Ufa
2010-03-02,-6,-14,0.0,6.8,1,89,09:54 PM,08:06 AM,08:04 AM,06:54 PM,-10,-16,-10,-16,24,67,96,0.0,1030,-6,9,177,14,Ufa
2010-03-03,-5,-11,0.0,8.4,1,82,11:24 PM,08:20 AM,08:02 AM,06:56 PM,-9,-14,-8,-14,26,60,96,0.0,1024,-5,9,180,15,Ufa
2010-03-04,-5,-8,0.0,11.0,2,76,No moonrise,08:37 AM,07:59 AM,06:58 PM,-7,-12,-7,-12,24,27,94,0.0,1023,-5,10,176,13,Ufa
2010-03-05,-3,-9,0.3,5.7,1,69,12:51 AM,08:59 AM,07:57 AM,07:00 PM,-6,-12,-5,-12,38,69,95,4.1,1016,-3,7,190,22,Ufa
2010-03-06,-4,-9,0.0,11.5,1,62,02:13 AM,09:29 AM,07:55 AM,07:02 PM,-7,-9,-7,-9,12,61,97,0.0,1021,-4,3,163,7,Ufa
2010-03-07,-3,-13,0.5,5.8,1,55,03:26 AM,10:07 AM,07:52 AM,07:04 PM,-8,-10,-7,-10,10,67,97,0.6,1020,-3,2,83,5,Ufa
2010-03-08,-2,-5,9.3,5.8,1,49,04:24 AM,10:58 AM,07:50 AM,07:06 PM,-4,-8,-3,-8,21,96,98,11.0,1009,-2,2,134,13,Ufa
2010-03-09,-4,-8,2.6,5.8,1,42,05:09 AM,12:00 PM,07:47 AM,07:08 PM,-5,-11,-5,-11,26,100,97,3.0,1006,-4,2,254,17,Ufa
2010-03-10,-6,-11,0.9,5.8,1,35,05:41 AM,01:09 PM,07:45 AM,07:10 PM,-9,-14,-8,-14,20,100,97,1.0,1016,-6,5,260,13,Ufa
2010-03-11,-5,-8,2.6,5.8,1,28,06:04 AM,02:21 PM,07:43 AM,07:12 PM,-7,-12,-7,-12,16,100,98,3.1,1011,-5,2,218,10,Ufa
